,X,Y
5361,3663362.7211658107,2064444.6584367382
5362,3663371.296872268,2064543.91986179
5363,3663379.8560178927,2064643.1831025598
5364,3663388.4486958864,2064742.4429382219
5365,3663397.024813046,2064841.7045895923
5366,3663405.6245344346,2064941.297722606
5367,3663414.2031829595,2065040.6705739577
5368,3663422.7797116097,2065139.932451917
5369,3663431.339680886,2065239.1961454556
5370,3663439.908135563,2065338.4590442863
5371,3663448.4956812365,2065437.8313275515
5372,3663457.0644102143,2065537.094377233
5373,3663465.649971634,2065636.3557621723
5374,3663474.2189746527,2065735.6189625955
5375,3663482.807068725,2065834.9915478008
5376,3663491.418772613,2065934.6956172278
5377,3663499.9881876176,2066033.9590441321
5378,3663508.5577397635,2066133.2225463758
5379,3663517.1274290495,2066232.486123943
5380,3663525.705602275,2066331.7489068492
5381,3663534.2755657216,2066431.0126350727
5382,3663542.845666308,2066530.2764386116
5383,3663551.4242504677,2066629.5394474831
5384,3663560.032533306,2066729.0220221782
5385,3663568.6454767087,2066828.726773063
5386,3663577.2077802415,2066927.9917482634
5387,3663585.7975211944,2067027.3652393494
5388,3663594.3684452097,2067126.6294952505
5389,3663602.9395063636,2067225.893826424
5390,3663611.5190502373,2067325.157362947
5391,3663620.1009942386,2067424.5320254727
5392,3663628.672466823,2067523.7965825072
5393,3663637.2652944745,2067623.2815767683
5394,3663645.837041608,2067722.5462844598
5395,3663654.449098567,2067822.1407410062
5396,3663663.0211202633,2067921.4055994158
5397,3663671.5932790963,2068020.670533043
5398,3663680.173919674,2068119.9346720541
5399,3663688.7486179587,2068219.3108074428
5400,3663697.321188339,2068318.5759667847
5401,3663705.9022400975,2068417.840331506
5402,3663714.475084629,2068517.105641243
5403,3663723.0753646237,2068616.4794684057
5404,3663731.6484833197,2068715.7449286033
5405,3663740.283135928,2068815.560504246
5406,3663748.856529456,2068914.826115212
5407,3663757.430060119,2069014.0918013328
5408,3663766.003727917,2069113.3575626116
5409,3663774.5775328493,2069212.6233990332
5410,3663783.1598180626,2069311.8884408623
5411,3663791.733897142,2069411.1544275738
5412,3663800.308113356,2069510.4204894109
5413,3663808.890809484,2069609.6857566533
5414,3663817.5100163543,2069709.503752303
5415,3663826.0952566224,2069808.880222769
5416,3663834.678364604,2069908.1457158765
5417,3663843.253267183,2070007.412153783
5418,3663851.828306894,2070106.678666775
5419,3663860.414096255,2070206.0554380524
5420,3663868.989410368,2070305.322101296
5421,3663877.564861612,2070404.5888396087
5422,3663886.148791674,2070503.8547833592
5423,3663894.726788561,2070603.2327249702
5424,3663903.3322191783,2070702.7191861696
5425,3663911.929445912,2070802.2065923915
5426,3663920.505583375,2070901.47370641
5427,3663929.1008126554,2071000.8502097486
5428,3663937.677224396,2071100.1174739338
5429,3663946.2537732664,2071199.3848131401
5430,3663954.830459267,2071298.6522273642
5431,3663963.417896554,2071398.029900809
5432,3663972.0031974185,2071497.2965955895
5433,3663980.555273787,2071596.5668435371
5434,3663989.196196087,2071696.4956646233
5435,3663997.7819090365,2071795.7625848928
5436,3664006.359418892,2071895.030449679
5437,3664014.937065876,2071994.2983894378
5438,3664023.5148499887,2072093.566404165
5439,3664032.101110845,2072192.8336243758
5440,3664040.6708295997,2072292.1026585072
5441,3664049.257364468,2072391.3700286387
5442,3664057.8356969715,2072490.6383431884
5443,3664066.414166603,2072589.9067326803
5444,3664075.0458530243,2072689.7261236412
5445,3664083.6245975923,2072788.994663414
5446,3663033.835999813,2059468.2887352135
5447,3663042.4056437206,2059567.6575246956
5448,3663050.964828613,2059666.9162157679
5449,3663059.5492151724,2059766.1723712983
5450,3663068.117028698,2059865.4303434396
5451,3663076.7318509384,2059965.3511795886
5452,3663085.31664827,2060064.6075628966
5453,3663093.868164585,2060163.867503519
5454,3663102.4365267493,2060263.125779062
5455,3663110.9966716953,2060362.3850006985
5456,3663119.5820157514,2060461.6416869268
5457,3663128.142434605,2060560.9010599542
5458,3663136.7113443436,2060660.159638314
5459,3663145.2887446024,2060759.4174220266
5460,3663153.902564827,2060859.2278988108
5461,3663162.4551791605,2060958.488445292
5462,3663188.182916171,2061256.3746221184
5463,3663196.7444321997,2061355.634600959
5464,3663205.3144381377,2061454.8937851437
5465,3663213.903532643,2061554.262350646
5466,3663222.465459846,2061653.5225564586
5467,3663231.0191717744,2061752.7837081447
5468,3663239.6215239493,2061852.373723504
5469,3663248.2089194646,2061951.6315456785
5470,3663256.7713952484,2062050.8920541801
5471,3663265.3552078465,2062150.372991168
5472,3663273.926309971,2062249.6327807927
5473,3663282.5165007794,2062349.0019524256
5474,3663291.079525139,2062448.2627635088
5475,3663299.642686631,2062547.523650151
5476,3663308.2059852555,2062646.7846123502
5477,3663316.8368772324,2062746.4837474448
5478,3663325.411051099,2062845.8550381507
5479,3663333.9747614367,2062945.116227432
5480,3663342.568161874,2063044.5969765359
5481,3663351.148848038,2063143.8565767778
5482,3663359.7129696775,2063243.117992823
5483,3663368.277228447,2063342.3794843794
5484,3663376.849974689,2063441.640181336
5485,3663385.4145075977,2063540.901823903
5486,3663393.995877834,2063640.1618017885
5487,3663402.611442838,2063739.8634365245
5488,3663411.1763873175,2063839.1253059215
5489,3663419.741468927,2063938.3872507964
5490,3663428.3172901003,2064037.7594492037
5491,3663436.9076945735,2064137.0189349486
5492,3663445.4731873414,2064236.2811063186
5493,3663454.0494200825,2064335.6535314664
5494,3663462.6068381188,2064434.91672384
5495,3663471.181091533,2064534.178251605
5496,3663479.814592614,2064633.8788291258
5497,3663488.38077134,2064733.141378138
5498,3663496.947087194,2064832.404002569
5499,3663505.521888691,2064931.6658324352
5500,3663514.088478677,2065030.9286076927
5501,3663522.6719023376,2065130.1897184348
5502,3663531.238766334,2065229.4526445076
5503,3663539.8269758783,2065328.9360043204
5504,3663548.4024623088,2065428.1982114017
5505,3663556.971994533,2065527.5724130739
5506,3663565.59017359,2065627.2754887142
5507,3663574.1827666787,2065726.5361825402
5508,3663582.750453901,2065825.7995614882
5509,3663591.3182782475,2065925.0630157825
5510,3663599.9051920637,2066024.4358553113
5511,3663608.464943619,2066123.700330264
5512,3663617.054390356,2066223.1843705366
5513,3663625.639457236,2066322.4463867221
5514,3663634.2163140634,2066421.7093481107
5515,3663642.8167787497,2066521.303795248
5516,3663651.385563421,2066620.5677773717
5517,3663659.9628315424,2066719.8309649797
5518,3663668.5424965983,2066819.205278162
5519,3663677.1116926544,2066918.46948627
5520,3663685.7060637153,2067017.7311602673
5521,3663694.275533652,2067116.9955189652
5522,3663702.8557475167,2067216.3701337224
5523,3663711.425491836,2067315.6346430504
5524,3663719.9953732756,2067414.8992276322
5525,3663728.618427913,2067514.7147926672
5526,3663737.1969295098,2067613.97865843
5527,3663745.783913092,2067713.241729706
5528,3663754.354343336,2067812.5066157202
5529,3663762.9332555663,2067911.7707072392
5530,3663771.5039599305,2068011.0357437152
5531,3663780.0748014157,2068110.3008554066
5532,3663788.645780021,2068209.5660423122
5533,3663797.2252401244,2068308.8304347296
5534,3663805.7881485918,2068408.0966417275
5535,3663814.4315341753,2068508.0222758804
5536,3663823.0114059695,2068607.286894415
5537,3663831.59141464,2068706.5515881537
5538,3663840.1821691766,2068805.9265392243
5539,3663848.745764441,2068905.1931227008
5540,3663857.3261841177,2069004.4580420644
5541,3663865.8983972664,2069103.7239062204
5542,3663874.4813570688,2069203.1000279987
5543,3663883.0538445897,2069302.3660425348
5544,3663891.6772515066,2069402.0719932085
5545,3663900.250013688,2069501.33815836
5546,3663908.8335230695,2069600.7145814502
5547,3663917.406559622,2069699.9808969293
5548,3663926.004760945,2069799.244678836
5549,3663934.5780713665,2069898.5111445643
5550,3663943.162129533,2069997.8878685466
5551,3663951.727372137,2070097.1553540817
5552,3663960.30943623,2070196.4211756429
5553,3663968.902248234,2070295.797255709
5554,3663977.5209584446,2070395.615884038
5555,3663986.103434217,2070494.881931372
5556,3663994.6777052833,2070594.1489232692
5557,3664003.252113465,2070693.4159902274
5558,3664011.8266587616,2070792.6831322352
5559,3664020.4096823856,2070891.9494798286
5560,3664028.9845017893,2070991.2167719302
5561,3664037.5594583075,2071090.484139067
5562,3664046.13455194,2071189.75158123
5563,3664054.7181234118,2071289.0182289816
5564,3664063.338213254,2071388.837612324
5565,3664071.938740354,2071488.102671711
5566,3664080.516655213,2071587.481468289
5567,3664089.100775227,2071686.748416623
5568,3664097.6850321093,2071786.0154399646
5569,3664106.2527458724,2071885.2842770685
5570,3664114.8478900967,2071984.6616352373
5571,3664123.4242182155,2072083.9297529918
5572,3664132.0006834464,2072183.1979457196
5573,3664140.5878995587,2072282.5763985023
5574,3664149.194206349,2072382.0642422622
5575,3664157.7710832017,2072481.3326601065
5576,3664166.369325527,2072580.821523609
5577,3664174.946476875,2072680.090091498
5578,3664183.542718685,2072779.4680505365
5579,3663133.721566052,2059458.6623503203
5580,3663142.304228086,2059557.918457059
5581,3663150.9232906364,2059657.727252444
5582,3663159.4917567614,2059757.0962965838
5583,3663168.066474661,2059856.3535014237
5584,3663176.632974583,2059955.6116523047
5585,3663185.207965875,2060054.8690086494
5586,3663193.7769805603,2060154.238356139
5587,3663202.3355370024,2060253.4976045333
5588,3663210.9276470756,2060352.753447667
5589,3663219.478123267,2060452.013717722
5590,3663228.068878842,2060551.60371888
5591,3663236.644691336,2060650.861529888
5592,3663245.2334794584,2060750.3406375893
5593,3663253.7928585745,2060849.6003405594
5594,3663262.388031594,2060948.9676841907
5595,3663296.663122683,2061346.1151211068
5596,3663305.214971266,2061445.3761483321
5597,3663313.851110191,2061545.0736047581
5598,3663322.4327810747,2061644.5542657552
5599,3663330.993394255,2061743.8146502262
5600,3663339.579201461,2061843.0724999635
5601,3663348.140088511,2061942.3330356644
5602,3663356.7011126783,2062041.5936469587
5603,3663365.2789778383,2062140.8525936736
5604,3663373.848627812,2062240.1124860775
5605,3663382.4100629645,2062339.3733241463
5606,3663391.0307329344,2062439.073205013
5607,3663399.6007940723,2062538.3333245183
5608,3663408.173239666,2062637.7045666543
5609,3663416.7519260147,2062736.9639673417
5610,3663425.314046821,2062836.2251836692
5611,3663433.886904063,2062935.5966527946
5612,3663442.4576500785,2063034.857150271
5613,3663451.0452344078,2063134.1159832845
5614,3663459.6079033227,2063233.3775018477
5615,3663468.1813092194,2063332.7492735307
5616,3663476.7927532233,2063432.3397363178
5617,3663485.3558337833,2063531.6014817655
5618,3663493.9274015697,2063630.8624327516
5619,3663502.482406243,2063730.1251991354
5620,3663511.070947753,2063829.3845612318
5621,3663519.664127522,2063928.8660949522
5622,3663528.227893435,2064028.1282180233
5623,3663536.8190964283,2064127.4988550118
5624,3663545.383136459,2064226.76112911
5625,3663553.9980677944,2064326.4633225843
5626,3663562.5623824736,2064425.7257479292
5627,3663571.1435322994,2064524.9865089522
5628,3663579.7270714967,2064624.358394028
5629,3663588.291797283,2064723.6210457939
5630,3663596.8778640106,2064823.1041307366
5631,3663605.4595613535,2064922.3651938203
5632,3663614.0330469105,2065021.6272021781
5633,3663622.5983210476,2065120.8901557897
5634,3663631.1637322945,2065220.1531848004
5635,3663639.7861325773,2065319.7442176747
5636,3663648.362420824,2065419.117577135
5637,3663656.928243582,2065518.3808326693
5638,3663665.494203449,2065617.644163575
5639,3663674.095946241,2065717.0151401572
5640,3663682.6621800987,2065816.2786219053
5641,3663691.2285510646,2065915.5421790064
5642,3663699.7950591394,2066014.805811456
5643,3663708.3973492235,2066114.1770899983
5644,3663716.9641312873,2066213.4408732445
5645,3663725.5734663103,2066313.1454524337
5646,3663734.140523135,2066412.4093866711
5647,3663742.7077170666,2066511.6733962216
5648,3663751.3000874915,2066610.9348719837
5649,3663759.867555273,2066710.1990321814
5650,3663768.435160162,2066809.4632676807
5651,3663777.0112482538,2066908.7267087984
5652,3663785.5791272335,2067007.9910948847
5653,3663794.185045137,2067107.4741786032
5654,3663802.7956191264,2067207.1794391046
5655,3663811.37225561,2067306.4431819075
5656,3663819.951288933,2067405.818050705
5657,3663828.5198540334,2067505.0828137647
5658,3663837.1052467274,2067604.3459128363
5659,3663845.6930367914,2067703.7201381386
5660,3663854.262012978,2067802.985127039
5661,3663862.8311262685,2067902.2501911663
5662,3663871.4215892325,2068001.735693722
5663,3663880.0160109126,2068100.9982997482
5664,3663888.6173550957,2068200.5941350334
5665,3663897.1870171204,2068299.8595004852
5666,3663905.7568162493,2068399.124941139
5667,3663914.33509663,2068498.389587449
5668,3663922.915776946,2068597.7653605978
5669,3663931.5026752097,2068697.029287869
5670,3663940.073022522,2068796.2950293818
5671,3663948.662458111,2068895.6701589166
5672,3663957.2330796425,2068994.9360508528
5673,3663965.795494858,2069094.2028874424
5674,3663974.4277736247,2069194.0189732646
5675,3663983.023836668,2069293.2824826716
5676,3663991.595006924,2069392.548675658
5677,3664000.1663142825,2069491.8149437846
5678,3664008.7461015508,2069591.0804175911
5679,3664017.3093402996,2069690.3477054043
5680,3664025.88105896,2069789.614198895
5681,3664034.469599609,2069888.8790286542
5682,3664043.0499345493,2069988.144802966
5683,3664051.6751098996,2070087.9624386588
5684,3664060.257986565,2070187.3394164545
5685,3664068.838733136,2070286.6054165806
5686,3664077.4112747274,2070385.872361179
5687,3664085.983953418,2070485.1393808518
5688,3664094.5673790416,2070584.516659385
5689,3664103.1736979466,2070683.7803518649
5690,3664111.7384462347,2070783.0484661795
5691,3664120.322283334,2070882.425970244
5692,3664128.895647425,2070981.6933653844
5693,3664137.5199316638,2071081.4007031226
5694,3664146.093570375,2071180.6682486774
5695,3664154.6673461823,2071279.9358692474
5696,3664163.2435293975,2071379.3146186112
5697,3664171.850941641,2071478.5789121643
5698,3664180.425128512,2071577.8467578867
5699,3664189.0100638145,2071677.2248633287
5700,3664197.5845250147,2071776.492859129
5701,3664206.1674633203,2071875.7600606733
5702,3664214.733858704,2071975.0290756891
5703,3664223.38074225,2072074.9575375882
5704,3664231.9640921736,2072174.2249645914
5705,3664240.5308999075,2072273.4942050062
5706,3664249.1061843797,2072372.7626511534
5707,3664257.681605946,2072472.0311722495
5708,3664266.282182075,2072571.297160726
5709,3664274.857877466,2072670.5658317327
5710,3664283.433709951,2072769.834577671
5711,3663225.1376724048,2059350.3261945678
5712,3663233.693681339,2059449.5849393322
5713,3663242.2687755637,2059548.9530641718
5714,3663250.8501237035,2059648.209350019
5715,3663259.398188733,2059747.4691922967
5716,3663267.979810112,2059846.725629694
5717,3663276.5387429674,2059946.0957982678
5718,3663285.1289922264,2060045.3515171288
5719,3663293.685960076,2060144.6107922648
5720,3663302.253659055,2060243.9803182085
5721,3663310.8889344838,2060343.7880104207
5722,3663319.4463141,2060443.0475132
5723,3663328.0205386174,2060542.3053514918
5724,3663336.578192198,2060641.565005664
5725,3663345.161043848,2060740.8221252894
5726,3663353.7273248043,2060840.0810607707
5727,3663362.277035797,2060939.3418120504
5728,3663370.860297296,2061038.5991587727
5729,3663405.172510099,2061436.18801337
5730,3663413.767051036,2061535.5559151014
5731,3663422.326075001,2061634.816326383
5732,3663430.9019409455,2061734.0750733074
5733,3663439.4612388685,2061833.3356358258
5734,3663448.0396224344,2061932.705580527
5735,3663456.624250796,2062031.9636844536
5736,3663465.175607721,2062131.225343852
5737,3663473.792299573,2062230.814129421
5738,3663482.3439311064,2062330.0759402285
5739,3663490.912403158,2062429.3360867377
5740,3663499.5189093235,2062528.8149230983
5741,3663508.079303773,2062628.0760908662
5742,3663516.6504327585,2062727.4475114169
5743,3663525.236154844,2062826.706220687
5744,3663533.7969603622,2062925.9676152156
5745,3663542.3746046936,2063025.2273455213
5746,3663550.9970248137,2063125.038909087
5747,3663559.558241944,2063224.30053065
5748,3663568.1362971566,2063323.5604880336
5749,3663576.727335394,2063423.0417464408
5750,3663585.288963725,2063522.303594735
5751,3663593.8674294082,2063621.5637788791
5752,3663602.4376816964,2063720.8249083688
5753,3663610.99137107,2063820.0878529772
5754,3663619.5785968327,2063919.3473938487
5755,3663628.149259681,2064018.6087498313
5756,3663636.7541072527,2064118.3117647471
5757,3663645.333393871,2064217.5724022533
5758,3663653.9067181684,2064316.9450333682
5759,3663662.47792923,2064416.2066916684
5760,3663671.0576261766,2064515.467555689
5761,3663679.620761911,2064614.7302346588
5762,3663688.194634906,2064714.103167985
5763,3663696.7830909677,2064813.3633887297
5764,3663705.3466377575,2064912.6262940858
5765,3663713.952723945,2065012.3299915816
5766,3663722.541590374,2065111.590439003
5767,3663731.1055486277,2065210.853570948
5768,3663739.669643975,2065310.1167782915
5769,3663748.2589202262,2065409.3774520087
5770,3663756.83163721,2065508.6399404826
5771,3663765.387795656,2065607.904243657
5772,3663773.998684788,2065707.3855031554
5773,3663782.5551176933,2065806.6499572366
5774,3663791.138984395,2065906.0229273527
5775,3663799.7464468344,2066005.7273827128
5776,3663808.336680402,2066104.9885847988
5777,3663816.9020094434,2066204.2524710912
5778,3663825.4864247674,2066303.6257434092
5779,3663834.0687214453,2066402.888041277
5780,3663842.6556667783,2066502.3725145743
5781,3663851.213197753,2066601.6375720098
5782,3663859.8125978336,2066700.8983569436
5783,3663868.3787490996,2066800.1626954447
5784,3663876.9768469646,2066899.757651638
5785,3663885.543272821,2066999.0221409875
5786,3663894.145476812,2067098.3942780048
5787,3663902.7121766196,2067197.6589180254
5788,3663911.2790135173,2067296.9236333221
5789,3663919.8459875043,2067396.188423889
5790,3663928.448738709,2067495.5608625342
5791,3663937.0159866447,2067594.825803718
5792,3663945.5833716695,2067694.090820157
5793,3663954.1508937823,2067793.3559118288
5794,3663962.7966103335,2067893.1693785798
5795,3663971.3644069405,2067992.4346211723
5796,3663979.932340634,2068091.6999389834
5797,3663988.5254450017,2068190.9627237218
5798,3663997.0936525054,2068290.2281919888
5799,3664005.661997097,2068389.4937354613
5800,3664014.2304787757,2068488.7593541327
5801,3664022.7990975403,2068588.0250479984
5802,3664031.3928851523,2068687.2882088854
5803,3664039.9829892484,2068786.774417948
5804,3664048.594442775,2068886.481067508
5805,3664057.1719538933,2068985.7461932502
5806,3664065.7685514577,2069085.1207074763
5807,3664074.3379929643,2069184.3868530148
5808,3664082.907571555,2069283.6530736985
5809,3664091.485630299,2069382.918500196
5810,3664100.082775548,2069482.2933155294
5811,3664108.652765166,2069581.55976174
5812,3664117.252448551,2069681.0457801053
5813,3664125.843926742,2069780.5327432363
5814,3664134.4249353004,2069879.909598484
5815,3664143.0121584884,2069979.1746070345
5816,3664151.5911760577,2070078.4405599826
5817,3664160.161988375,2070177.7074573126
5818,3664168.7435455834,2070277.0846134028
5819,3664177.3146322025,2070376.351660979
5820,3664185.910881088,2070475.6161759312
5821,3664194.4822415076,2070574.8833736815
5822,3664203.0643473645,2070674.2608305148
5823,3664211.6890245457,2070774.0790989632
5824,3664220.26079703,2070873.3465223962
5825,3664228.857729953,2070972.6114132951
5826,3664237.429776235,2071071.8789868418
5827,3664246.0019595986,2071171.1466354174
5828,3664254.5826207967,2071270.4134898507
5829,3664263.1550782006,2071369.6812884854
5830,3664271.744353706,2071468.9474238346
5831,3664280.317085027,2071568.2153725075
5832,3664288.8982936954,2071667.4825270502
5833,3664297.5243483405,2071767.3015504528
5834,3664306.1081014555,2071866.6799095701
5835,3664314.6730418927,2071965.9490278382
5836,3664323.2798185498,2072065.2138755808
5837,3664331.853372681,2072164.482274718
5838,3664340.4376744307,2072263.8609341844
5839,3664349.0115028564,2072363.1294833305
5840,3664357.593807653,2072462.397238369
5841,3664366.167910114,2072561.665937431
5842,3664374.752760738,2072661.0448971316
5843,3664383.3650377896,2072760.5323796475
5844,3663350.758170465,2059638.5837267842
5845,3663359.3131390805,2059737.8428013164
5846,3663367.884954314,2059837.1002115456
5847,3663376.4401968634,2059936.3594375513
5848,3663385.073600773,2060036.1670045613
5849,3663393.6480644946,2060135.53568761
5850,3663402.2204271974,2060234.793401354
5851,3663410.776218189,2060334.0529307828
5852,3663419.357208372,2060433.309926007
5853,3663427.9238659977,2060532.679782337
5854,3663436.4967756057,2060631.9377990514
5855,3663445.0614681453,2060731.1967614274
5856,3663453.6368907606,2060830.5659752274
5857,3663462.223043862,2060930.045440711
5858,3663513.66420533,2061525.9305030392
5859,3663522.240724353,2061625.300323356
5860,3663530.823490937,2061724.5583032686
5861,3663539.372984549,2061823.8198382345
5862,3663548.0195927313,2061923.7390294839
5863,3663556.569361331,2062023.0007161614
5864,3663565.1610270897,2062122.2581293138
5865,3663573.7194215804,2062221.5190973748
5866,3663582.2946566017,2062320.7784014053
5867,3663590.861676618,2062420.0386508466
5868,3663599.420481994,2062519.2998456566
5869,3663607.9961271696,2062618.5593764721
5870,3663616.5552064683,2062717.820722426
5871,3663625.1818600413,2062817.5202444086
5872,3663633.760160777,2062916.891049595
5873,3663642.336353262,2063016.1508831559
5874,3663650.8959808424,2063115.412531753
5875,3663659.480797389,2063214.671646694
5876,3663668.0512954113,2063314.043624228
5877,3663676.611334008,2063413.3054994997
5878,3663685.1882102117,2063512.5657108703
5879,3663693.767469922,2063611.9370456007
5880,3663702.3446195726,2063711.197408119
5881,3663710.9369979976,2063810.7901203907
5882,3663719.497721935,2063910.0523735245
5883,3663728.083631917,2064009.3120931531
5884,3663736.652979183,2064108.5736276149
5885,3663745.252008439,2064208.0547251755
5886,3663753.813280239,2064307.3172804094
5887,3663762.399736622,2064406.577302217
5888,3663770.9718804955,2064505.9501872626
5889,3663779.5335633033,2064605.2129689436
5890,3663788.1628238135,2064704.9139334932
5891,3663796.724780959,2064804.1768664015
5892,3663805.314171129,2064903.548314801
5893,3663813.876402324,2065002.8113986545
5894,3663822.459968796,2065102.2949167073
5895,3663831.047519001,2065201.5555428688
5896,3663839.61850941,2065300.8179835882
5897,3663848.1729407497,2065400.082238785
5898,3663856.760900727,2065499.3430912278
5899,3663865.323953928,2065598.6066276727
5900,3663873.9545866363,2065698.3083505745
5901,3663882.517914171,2065797.5720381276
5902,3663891.0813787817,2065896.8358010422
5903,3663899.67002213,2065996.097030839
5904,3663908.244360991,2066095.471124728
5905,3663916.8082366004,2066194.7351137989
5906,3663925.388942995,2066293.997439273
5907,3663933.9614392454,2066393.2607095763
5908,3663942.536326724,2066492.6351052523
5909,3663951.125789875,2066591.8967874227
5910,3663959.732755395,2066691.6018762814
5911,3663968.314145898,2066790.8645789123
5912,3663976.878980737,2066890.1290956975
5913,3663985.4522986547,2066989.392818382
5914,3663994.0340992836,2067088.6557469768
5915,3664002.599344979,2067187.9204896518
5916,3664011.173073386,2067287.1844382326
5917,3664019.776488614,2067386.6679554211
5918,3664028.342145435,2067485.9329241035
5919,3664036.950349372,2067585.638694121
5920,3664045.551918986,2067685.0113872297
5921,3664054.1179873412,2067784.276582115
5922,3664062.6841927683,2067883.541852235
5923,3664071.2839144124,2067982.8037203178
5924,3664079.852652024,2068082.1801921881
5925,3664088.419268437,2068181.4456881022
5926,3664097.0239176946,2068280.9298848687
5927,3664105.599152578,2068380.194662106
5928,3664114.1661801115,2068479.460383841
5929,3664122.7651563403,2068579.0567278662
5930,3664131.357490225,2068678.3199924682
5931,3664139.9332728256,2068777.5850707989
5932,3664148.503109155,2068876.96214543
5933,3664157.095852924,2068976.2256357416
5934,3664165.655359245,2069075.4926781687
5935,3664174.2316895286,2069174.7580573093
5936,3664182.835447875,2069274.1319561633
5937,3664191.403708621,2069373.39835494
5938,3664199.9721064344,2069472.664828853
5939,3664208.602010354,2069572.4814247924
5940,3664217.187368297,2069671.7463110532
5941,3664225.7561776326,2069771.013010804
5942,3664234.3167815614,2069870.2806548136
5943,3664242.9192345585,2069969.5440281944
5944,3664251.488454731,2070068.8109533025
5945,3664260.05781197,2070168.077953499
5946,3664268.627306276,2070267.345028791
5947,3664277.2219632417,2070366.60957183
5948,3664285.855370121,2070466.5379011633
5949,3664294.4252760797,2070565.8052022282
5950,3664302.9953191043,2070665.0725783554
5951,3664311.5905233254,2070764.3374223143
5952,3664320.171447129,2070863.7151328966
5953,3664328.7419011216,2070962.982734301
5954,3664337.3375152135,2071062.2478035854
5955,3664345.9082429707,2071161.5155550924
5956,3664354.4897153517,2071260.8935662825
5957,3664363.0607173746,2071360.1614679312
5958,3664371.699309364,2071459.867576826
5959,3664380.2705856957,2071559.1356288681
5960,3664388.852607196,2071658.513940896
5961,3664397.424157792,2071757.7821430296
5962,3664406.0041854875,2071857.049551168
5963,3664414.5926899193,2071956.3161653336
5964,3664423.1752599897,2072055.6947777786
5965,3664431.7473586085,2072154.963279953
5966,3664440.3279338395,2072254.230988143
5967,3664448.9169853195,2072353.4979023782
5968,3664457.553149942,2072453.427743465
5969,3664466.1341364477,2072552.695677088
5970,3664474.7069207095,2072651.9645545871
5971,3664483.296519914,2072751.231769212
5972,3664491.8695780546,2072850.500796595
5973,3663476.415950229,2059927.3958858317
5974,3663484.994942834,2060026.6526808802
5975,3663493.557362954,2060125.911291421
5976,3663502.130510707,2060225.2801530529
5977,3663510.69320462,2060324.5389151324
5978,3663519.2643894106,2060423.7968831
5979,3663527.8440647125,2060523.0540569685
5980,3663536.4094062876,2060622.4240917242
5981,3663545.042312201,2060722.2322960456
5982,3663553.5889834603,2060821.4931768114
5983,3663562.169205795,2060920.7506540574
5984,3663639.3523195107,2061814.743722377
5985,3663656.482223693,2062013.263745888
5986,3663665.04738102,2062112.5238710665
5987,3663673.6316205626,2062211.8933792321
5988,3663682.1886998154,2062311.154525388
5989,3663690.770970983,2062410.4131381284
5990,3663699.328324005,2062509.6744354637
5991,3663707.942650443,2062609.2637316312
5992,3663716.5002776417,2062708.5251803685
5993,3663725.095932866,2062808.0053205558
5994,3663733.662185234,2062907.2660509623
5995,3663742.25587082,2063006.6352954519
5996,3663750.8056951975,2063105.8979162804
5997,3663759.3890594547,2063205.1571342435
5998,3663767.939157963,2063304.4199061303
5999,3663776.5417409446,2063403.7885837099
6000,3663785.142845094,2063503.4913498238
6001,3663793.718405946,2063602.7517399865
6002,3663802.3069444974,2063702.233431913
6003,3663810.882778899,2063801.4939732938
6004,3663819.442050296,2063900.7563292682
6005,3663828.0265077646,2064000.0161521472
6006,3663836.586052925,2064099.278659107
6007,3663845.170783425,2064198.5386330017
6008,3663853.730602346,2064297.8012909135
6009,3663862.307256695,2064397.0622853013
6010,3663870.9097361728,2064496.7658102165
6011,3663879.5033623395,2064596.0252169333
6012,3663888.0659774505,2064695.3992256871
6013,3663896.626481757,2064794.6622612842
6014,3663905.2038202737,2064893.9236334136
6015,3663913.783544264,2064993.2961298819
6016,3663922.3695045183,2065092.5567835558
6017,3663930.930556477,2065191.8201209554
6018,3663939.5084416717,2065291.081794931
6019,3663948.120507059,2065390.7851328794
6020,3663956.6986660683,2065490.0469580358
6021,3663965.260266207,2065589.310597388
6022,3663973.8470462076,2065688.5717039788
6023,3663982.4172675796,2065787.8346247296
6024,3663990.9709310546,2065887.099359597
6025,3663999.579318202,2065986.5810529608
6026,3664008.1332560685,2066085.8459387086
6027,3664016.7396651837,2066185.2167335483
6028,3664025.302224053,2066284.4809007465
6029,3664033.924010518,2066384.1841271617
6030,3664042.4868438067,2066483.4484453732
6031,3664051.0581606575,2066582.7119695952
6032,3664059.648560376,2066682.0848807467
6033,3664068.21180461,2066781.3494250197
6034,3664076.8214242053,2066880.83179887
6035,3664085.393288479,2066980.0956246604
6036,3664093.9736354635,2067079.3586564986
6037,3664102.537427469,2067178.6235021604
6038,3664111.124812342,2067278.2198365354
6039,3664119.7222611154,2067377.4813560534
6040,3664128.297065095,2067476.8566093836
6041,3664136.878096082,2067576.1200180491
6042,3664145.442573305,2067675.385240423
6043,3664154.026133799,2067774.759850667
6044,3664162.6075749937,2067874.0234852426
6045,3664171.172463155,2067973.2889334513
6046,3664179.7625224087,2068072.5518493624
6047,3664188.346630588,2068171.926761049
6048,3664196.9459925354,2068271.6340331826
6049,3664205.536462174,2068370.8971752804
6050,3664214.093691368,2068470.163869192
