field_1,X,Y,sea_proximity_1
7658,3665959.39719749,2073513.28465466,5941.4013671875
7659,3665967.97611624,2073612.55319846,5983.24755859375
7660,3665976.56801024,2073712.04306157,6026.46240234375
7661,3665985.16387693,2073811.31002156,6071.017578125
7662,3665993.73486656,2073910.57965736,6116.88232421875
7663,3666002.31432997,2074009.84850115,6164.02880859375
7664,3666010.89392947,2074109.11741989,6212.4267578125
7665,3665089.74077349,2062278.58111329,14.1421356201172
7666,3665098.30285252,2062377.8412427,58.3095169067383
7667,3665106.87341924,2062477.10057997,33.5410194396973
7668,3665115.43577037,2062576.36086069,0
7669,3665175.48957848,2063271.84081676,26.9258232116699
7670,3665184.05301854,2063371.10170306,87.3212432861328
7671,3665192.60824435,2063470.36353268,0
7672,3665252.6706293,2064165.84826041,69.6419448852539
7673,3665261.23529451,2064265.10982743,15
7674,3665269.80009582,2064364.37147,33.5410194396973
7675,3665278.39230575,2064463.7416338,87.4642791748047
7676,3665286.94903015,2064563.00429515,141.421356201172
7677,3665295.57323559,2064662.70515364,190.065780639648
7678,3665304.1469304,2064761.96623118,242.744720458984
7679,3665312.73133585,2064861.33756553,294.151336669922
7680,3665321.28860545,2064960.60052936,346.69873046875
7681,3665329.8755099,2065060.08306401,399.405822753906
7682,3665338.45809721,2065159.3435763,454.009887695312
7683,3665347.01577563,2065258.60676677,519.735534667969
7684,3665355.60698258,2065357.86656253,595.084045410156
7685,3665364.16493321,2065457.12990396,675.370239257812
7686,3665372.77979075,2065556.72126389,748.414978027344
7687,3665381.34858997,2065656.09493846,827.118469238281
7688,3665389.91529736,2065755.35763909,910.013732910156
7689,3665398.49883573,2065854.61868016,996.0546875
7690,3665407.06581508,2065953.8815317,1084.49291992188
7691,3665415.65185412,2066053.25377349,1174.41479492188
7692,3665424.21075861,2066152.51764347,1265.80017089844
7693,3665432.78649335,2066251.77985393,1358.39978027344
7694,3665441.37071076,2066351.04127237,1451.98132324219
7695,3665449.94060062,2066450.41555125,1546.36669921875
7696,3665458.56739809,2066550.11785154,1641.24951171875
7697,3665467.13533046,2066649.38123157,1736.5771484375
7698,3665475.70339893,2066748.644687,1832.40283203125
7699,3665484.27994971,2066847.9073504,1928.1142578125
7700,3665492.84829025,2066947.17095661,2024.01220703125
7701,3665501.42511286,2067046.4337708,2120.28881835938
7702,3665509.99372548,2067145.69752777,2216.89526367188
7703,3665518.56247419,2067244.96136011,2313.7900390625
7704,3665527.16920656,2067344.44389986,2386.80224609375
7705,3665535.77219522,2067444.14948443,2457.19873046875
7706,3665544.33300755,2067543.4144107,2528.99682617188
7707,3665552.93791577,2067642.78612657,2594.0556640625
7708,3665561.49900042,2067742.0512036,2657.4658203125
7709,3665570.06856641,2067841.31548861,2723.07275390625
7710,3665578.65495826,2067940.5781143,2790.72119140625
7711,3665587.22703057,2068039.95360129,2860.2666015625
7712,3665595.81369413,2068139.21637774,2931.13037109375
7713,3665604.40496306,2068238.70133245,3003.4189453125
7714,3665612.96686518,2068337.96686159,3077.25927734375
7715,3665621.58567544,2068437.56041718,3152.01904296875
7716,3665630.15619443,2068536.82522987,3213.28881835938
7717,3665638.71850547,2068636.0909851,3276.46533203125
7718,3665647.31432849,2068735.35334657,3340.7333984375
7719,3665655.88749193,2068834.72943702,3406.53784179688
7720,3665664.45021164,2068933.99541812,3473.974609375
7721,3665673.03809831,2069033.25887278,3542.95068359375
7722,3665681.60943374,2069132.52413716,3613.31567382812
7723,3665690.19148602,2069231.8996618,3680.57397460938
7724,3665698.83268456,2069331.71426785,3736.05419921875
7725,3665707.39608579,2069430.98062566,3793.1650390625
7726,3665715.96796629,2069530.2461915,3851.421875
7727,3665724.5566685,2069629.5100982,3911.00048828125
7728,3665733.12047825,2069728.77668165,3971.76611328125
7729,3665741.6927669,2069828.04247312,4034.09545898438
7730,3665750.28187653,2069927.3066055,4097.9169921875
7731,3665758.84609479,2070026.57341454,4162.03076171875
7732,3665767.41879159,2070125.83943161,4223.09130859375
7733,3665776.00830864,2070225.10378961,4285.61572265625
7734,3665784.62584665,2070324.92175392,4347.208984375
7735,3665793.20953465,2070424.29818298,4388.64697265625
7736,3665801.77443479,2070523.56536836,4431.955078125
7737,3665810.37283763,2070622.82916051,4477.07763671875
7738,3665818.93800995,2070722.0964962,4523.9609375
7739,3665827.51390152,2070821.47409339,4572.55126953125
7740,3665836.10437032,2070920.73897821,4622.7939453125
7741,3665844.67829251,2071020.00567232,4674.63623046875
7742,3665853.25235079,2071119.27244155,4728.025390625
7743,3665861.84546948,2071218.64860558,4782.90966796875
7744,3665870.44096716,2071318.13589873,4839.23779296875
7745,3665879.03660146,2071417.62326733,4896.9609375
7746,3665887.60286415,2071516.89120445,4956.029296875
7747,3665896.20486831,2071616.26680269,5016.3955078125
7748,3665904.77974368,2071715.53402308,5078.013671875
7749,3665913.34641501,2071814.80218554,5140.83935546875
7750,3665921.92156268,2071914.06955608,5204.8271484375
7751,3665930.52411076,2072013.44545514,5269.93603515625
7752,3665939.09119073,2072112.71384289,5334.94384765625
7753,3665947.70908597,2072212.42218894,5397.650390625
7754,3665956.32262751,2072311.90850156,5436.73828125
7755,3665964.8901168,2072411.17711496,5464.439453125
7756,3665973.46608169,2072510.44493645,5493.64208984375
7757,3665982.0338435,2072609.71369988,5524.5
7758,3665990.62675876,2072708.97993761,5556.98681640625
7759,3665999.20313178,2072808.2479842,5591.0732421875
7760,3666007.77964088,2072907.5161058,5626.1220703125
7761,3666016.3479474,2073006.7851693,5659.7041015625
7762,3666024.9414059,2073106.05170715,5694.84423828125
7763,3666033.56291563,2073205.87186265,5731.513671875
7764,3666042.13996975,2073305.14028467,5769.68359375
7765,3666050.71715995,2073404.40878169,5809.32421875
7766,3666059.31116236,2073503.67562,5850.40576171875
7767,3666067.89087328,2073603.05532255,5892.8984375
7768,3666076.46013393,2073702.3249114,5936.771484375
7769,3666085.0378686,2073801.59370838,5981.994140625
7770,3666093.6324145,2073900.8608467,6028.5361328125
7771,3666102.22100836,2074000.23998268,6076.3681640625
7772,3666110.79081384,2074099.5098714,6125.458984375
7773,3666119.39251827,2074199.11040277,6175.779296875
7774,3665206.79057038,2062467.49817017,11.1803398132324
7775,3665215.37482768,2062567.08995957,55.9016990661621
7776,3665223.95256563,2062666.34868357,33.5410194396973
7777,3665266.81654687,2063162.98005174,15.8113880157471
7778,3665275.39509971,2063262.23922992,62.6498222351074
7779,3665283.9509573,2063361.61213422,42.7200164794922
7780,3665344.01891217,2064057.09531832,36.0555114746094
7781,3665352.59033806,2064156.35604509,40.3112869262695
7782,3665378.33937213,2064454.58027056,0
7783,3665386.91134206,2064553.84129989,53.1507301330566
7784,3665395.48567182,2064653.21345349,105.118980407715
7785,3665404.06626249,2064752.47376653,156.923553466797
7786,3665412.63029142,2064851.73589003,209.403915405273
7787,3665421.21337828,2064951.10740308,261.772796630859
7788,3665429.77767939,2065050.36967769,314.841247558594
7789,3665438.3588132,2065149.63029293,378.318634033203
7790,3665446.91503806,2065248.89358596,455.10986328125
7791,3665455.54708684,2065348.59421217,533.971008300781
7792,3665464.10358442,2065447.8576565,607.556579589844
7793,3665472.68526177,2065547.11857411,687.8408203125
7794,3665481.25037932,2065646.38130199,772.738647460938
7795,3665489.83232811,2065745.64237058,860.886169433594
7796,3665498.38102269,2065844.90698413,950.920654296875
7797,3665506.97604513,2065944.38943571,1042.71276855469
7798,3665515.55840159,2066043.65073087,1135.89172363281
7799,3665524.12642731,2066143.02488605,1230.14233398438
7800,3665532.75135571,2066242.72706262,1325.02819824219
7801,3665541.31742631,2066341.99031923,1420.45764160156
7802,3665549.90032644,2066441.25191662,1516.45141601562
7803,3665558.45832236,2066540.51619138,1612.02514648438
7804,3665567.05206965,2066639.88812258,1708.10559082031
7805,3665575.61033799,2066739.15254822,1804.61206054688
7806,3665584.22327935,2066838.63394633,1901.47961425781
7807,3665592.78182013,2066937.89852292,1998.65588378906
7808,3665601.3655352,2067037.16057309,2096.09765625
7809,3665609.93269413,2067136.42443318,2177.11401367188
7810,3665618.52337266,2067236.01978623,2245.40087890625
7811,3665627.09914991,2067335.28293006,2315.77734375
7812,3665635.68563968,2067434.65633287,2387.64013671875
7813,3665644.27003412,2067533.9187603,2453.59423828125
7814,3665652.82952837,2067633.18386475,2516.57006835938
7815,3665661.41419435,2067732.4464429,2581.8837890625
7816,3665669.99288313,2067831.82101478,2649.36303710938
7817,3665678.57782068,2067931.08374372,2718.84619140625
7818,3665687.13785951,2068030.34914956,2789.7177734375
7819,3665695.71695694,2068129.72394774,2862.083984375
7820,3665704.3362686,2068229.42850714,2936.07299804688
7821,3665712.90506111,2068328.69327215,3011.56518554688
7822,3665721.49067827,2068427.95637816,3072.8203125
7823,3665730.05974269,2068527.22129377,3135.6376953125
7824,3665738.62059914,2068626.48715179,3199.765625
7825,3665747.20662368,2068725.75048372,3265.3486328125
7826,3665755.78444001,2068825.01475805,3332.6416015625
7827,3665764.36239218,2068924.27910767,3401.5439453125
7828,3665772.92379306,2069023.54526675,3471.89428710938
7829,3665781.57383457,2069123.4700102,3542.2626953125
7830,3665790.14385185,2069222.7354532,3597.23510742188
7831,3665798.70566203,2069322.00183852,3653.77905273438
7832,3665807.3115602,2069421.37501613,3711.798828125
7833,3665815.87364266,2069520.64155198,3771.00122070312
7834,3665824.43586143,2069619.90816305,3831.43896484375
7835,3665833.02324464,2069719.17224821,3893.4462890625
7836,3665841.60465822,2069818.54832832,3957.00952148438
7837,3665850.19231298,2069917.81256404,4022.001953125
7838,3665858.77623676,2070017.29984766,4082.70751953125
7839,3665867.36863961,2070116.78633979,4144.9365234375
7840,3665875.95894069,2070216.16185446,4208.236328125
7841,3665884.53879723,2070315.42725841,4255.96337890625
7842,3665893.1187896,2070414.69273755,4298.28173828125
7843,3665901.69057608,2070513.95915885,4342.49072265625
7844,3665910.27307966,2070613.33584164,4388.533203125
7845,3665918.86182139,2070712.60067943,4436.3525390625
7846,3665927.43401597,2070811.86732629,4485.8916015625
7847,3665936.00858683,2070911.24510182,4537.09423828125
7848,3665944.65064397,2071011.06109855,4589.90478515625
7849,3665953.21490646,2071110.32883824,4644.26806640625
7850,3665961.78764615,2071209.59578614,4700.13037109375
7851,3665970.37720342,2071308.86107536,4757.43896484375
7852,3665978.94187437,2071408.12904039,4816.14208984375
7853,3665987.53170317,2071507.39447987,4876.189453125
7854,3665996.09664639,2071606.6625951,4937.5322265625
7855,3666004.67006619,2071705.92991854,5000.12255859375
7856,3666013.26030235,2071805.19558336,5063.9140625
7857,3666021.83399404,2071904.46305699,5128.86181640625
7858,3666030.4523966,2072004.28241013,5194.47998046875
7859,3666039.0430408,2072103.54830065,5256.9599609375
7860,3666047.63606413,2072202.92532078,5313.6728515625
7861,3666056.1936216,2072302.19482882,5340.6083984375
7862,3666064.78467329,2072401.46094466,5368.6220703125
7863,3666073.35918197,2072500.72886916,5398.34228515625
7864,3666081.9360713,2072600.10792352,5429.7421875
7865,3666090.52753048,2072699.37426462,5462.79248046875
7866,3666099.10244738,2072798.64241432,5497.462890625
7867,3666107.68808451,2072898.02082731,5531.7490234375
7868,3666116.29278096,2072997.5086371,5565.90087890625
7869,3666124.86810635,2073096.77701209,5601.62890625
7870,3666133.46473694,2073196.26583916,5638.9052734375
7871,3666142.05701138,2073295.53263087,5677.69775390625
7872,3666150.63499164,2073394.91228645,5717.97607421875
7873,3666159.20252351,2073494.18182839,5759.70947265625
7874,3666167.77852964,2073593.45057858,5802.86572265625
7875,3666176.3713475,2073692.71767037,5847.4140625
7876,3666184.9582109,2073792.09675955,5893.32275390625
7877,3666193.52628753,2073891.36660142,5940.5595703125
7878,3666202.18302681,2073991.29505347,5989.09423828125
7879,3666210.75971385,2074090.56417907,6038.89453125
7880,3666219.32819974,2074189.83424626,6089.9306640625
7881,3665323.8986758,2062657.07860301,11.1803398132324
7882,3665332.45004357,2062756.34010836,53.8516464233398
7883,3665341.026601,2062855.59908686,33.5410194396973
7884,3665383.92251698,2063352.45035289,18.0277557373047
7885,3665435.35982618,2063948.23365008,5
7886,3665443.92131361,2064047.4952715,73.8241119384766
7887,3665495.41274351,2064643.61055475,20.6155281066895
7888,3665503.97740575,2064742.98375426,72.1110229492188
7889,3665512.55667908,2064842.24424593,125
7890,3665521.1110423,2064941.50741508,176.776702880859
7891,3665529.69058716,2065040.76805782,236.907165527344
7892,3665538.29585878,2065140.47123787,316.425354003906
7893,3665546.88624768,2065239.84221387,392.587585449219
7894,3665555.4662002,2065339.1030836,467.038543701172
7895,3665564.04238918,2065438.58699476,549.658996582031
7896,3665572.61426567,2065537.84888292,637.279357910156
7897,3665581.18627798,2065637.11084656,727.495727539062
7898,3665589.76677371,2065736.37201844,819.908508300781
7899,3665598.32236262,2065835.63586753,913.920166015625
7900,3665606.90312987,2065934.89719036,1008.81115722656
7901,3665615.50963097,2066034.60105337,1104.40026855469
7902,3665624.09067017,2066133.86252748,1200.26037597656
7903,3665632.64680401,2066233.12667866,1296.00341796875
7904,3665641.23868832,2066332.4984865,1392.34509277344
7905,3665649.79509455,2066431.76278861,1489.16918945312
7906,3665658.38502354,2066531.02369741,1586.38745117188
7907,3665666.96674138,2066630.28554884,1683.93139648438
7908,3665675.53412981,2066729.66026034,1781.74780273438
7909,3665684.11611931,2066828.92226269,1879.79382324219
7910,3665692.68155212,2066928.18607476,1970.48852539062
7911,3665701.30611116,2067027.8889616,2035.88439941406
7912,3665709.87181641,2067127.15292478,2104.001953125
7913,3665718.44600348,2067226.41609622,2174.35620117188
7914,3665727.01198073,2067325.68021014,2246.29125976562
7915,3665735.58643957,2067424.94353234,2313.24975585938
7916,3665744.15268883,2067524.20779699,2375.73681640625
7917,3665752.7357647,2067623.47040282,2440.72216796875
7918,3665761.32343681,2067722.95518619,2508.01220703125
7919,3665769.90678435,2067822.21794293,2577.42626953125
7920,3665778.50753576,2067921.9241129,2648.30590820312
7921,3665787.09338646,2068021.29807198,2720.75805664062
7922,3665795.66879723,2068120.56192222,2794.91064453125
7923,3665804.25268835,2068219.82498074,2870.63134765625
7924,3665812.82225809,2068319.20090019,2932.44360351562
7925,3665821.40642087,2068418.46410945,2994.8662109375
7926,3665829.97403086,2068517.72912805,3058.83984375
7927,3665838.57961844,2068617.21285748,3124.17993164062
7928,3665847.13915665,2068716.47889382,3191.31616210938
7929,3665855.7238626,2068815.74240448,3260.13793945312
7930,3665864.31540439,2068915.33914643,3330.47314453125
7931,3665872.90872584,2069014.60194095,3401.65405273438
7932,3665881.46880881,2069113.86827859,3458.55834960938
7933,3665890.04794894,2069213.2440098,3514.55541992188
7934,3665898.63333415,2069312.50789719,3572.31713867188
7935,3665907.19382569,2069411.77446062,3631.03979492188
7936,3665915.78171738,2069511.14955097,3691.19580078125
7937,3665924.35916709,2069610.41453111,3752.85546875
7938,3665932.94509533,2069709.67871959,3816.14013671875
7939,3665941.55902304,2069809.49651293,3880.96948242188
7940,3665950.14522347,2069908.76085229,3942.39770507812
7941,3665958.71487477,2070008.02700064,4004.31030273438
7942,3665967.30134658,2070107.29149045,4067.58520507812
7943,3665975.86292764,2070206.55865605,4123.8603515625
7944,3665984.44967096,2070305.82329627,4165.1201171875
7945,3665993.01152426,2070405.09061223,4208.3515625
7946,3666001.58185559,2070504.3571365,4253.49560546875
7947,3666010.16900623,2070603.62200229,4300.4912109375
7948,3666018.73960944,2070702.8886769,4349.2783203125
7949,3666027.39050963,2070802.81481286,4399.79833984375
7950,3666035.95304426,2070902.08250509,4451.9912109375
7951,3666044.5407386,2071001.34767208,4505.798828125
7952,3666053.11188648,2071100.61464779,4561.1650390625
7953,3666061.68540976,2071199.99275238,4618.03271484375
7954,3666070.27351155,2071299.25814489,4676.34716796875
7955,3666078.84506761,2071398.52534606,4736.0556640625
7956,3666087.44402142,2071497.90107606,4797.10595703125
7957,3666096.01584948,2071597.16842755,4859.447265625
7958,3666104.61731571,2071696.65536219,4923.0302734375
7959,3666113.21057813,2071796.143239,4987.8076171875
7960,3666121.77447473,2071895.4116828,5053.73388671875
7961,3666130.37410871,2071994.78778921,5116.3095703125
7962,3666138.94661747,2072094.05551655,5179.73193359375
7963,3666147.53594164,2072193.32158558,5217.19482421875
7964,3666156.11096444,2072292.70051765,5244.435546875
7965,3666164.67554195,2072391.96933693,5272.95947265625
7966,3666173.28195229,2072491.23389793,5303.2158203125
7967,3666181.83846259,2072590.50373396,5335.17578125
7968,3666190.43904797,2072689.88036666,5368.80810546875
7969,3666199.06542093,2072789.69956117,5404.08203125
7970,3666207.63901858,2072888.96788948,5437.57763671875
7971,3666216.22109097,2072988.2354262,5472.31689453125
7972,3666224.7949606,2073087.50390455,5508.65234375
7973,3666233.38564318,2073186.7707247,5546.552734375
7974,3666241.95144633,2073286.04021967,5585.98681640625
7975,3666250.52572399,2073385.30892302,5626.921875
7976,3666259.11681388,2073484.57596821,5669.32568359375
7977,3666267.69136339,2073583.84482155,5713.16455078125
7978,3666276.31062926,2073683.66556185,5758.4072265625
7979,3666284.90212712,2073782.93283244,5805.01953125
7980,3666293.47708534,2073882.20191111,5852.96923828125
7981,3666302.07943861,2073981.57952101,5902.22412109375
7982,3666310.64633146,2074080.84961621,5952.75146484375
7983,3666319.22169783,2074180.11891982,6004.2734375
7984,3666344.96753485,2074478.03660352,6164.45068359375
7985,3666353.56011893,2074577.30447397,6219.57568359375
7986,3665440.92990759,2062846.00112481,5
7987,3665449.51571557,2062945.37046193,49.2442893981934
7988,3665458.08717422,2063044.85265706,33.5410194396973
7989,3665475.26782103,2063243.59084327,7.07106781005859
7990,3665535.29776867,2063939.07667587,55.9016990661621
7991,3665543.89564096,2064038.55702777,21.2132034301758
7992,3665569.60161103,2064336.34005329,7.07106781005859
7993,3665612.45595939,2064832.64573983,39.0512504577637
7994,3665621.07841699,2064932.458186,95.5248641967773
7995,3665629.65650917,2065031.71893216,182.002746582031
7996,3665638.20969192,2065130.98235535,251.246887207031
7997,3665646.79640381,2065230.2423854,327.299560546875
7998,3665655.36042927,2065329.61614167,413.672546386719
7999,3665663.93906446,2065428.87718999,504.232116699219
8000,3665672.51783521,2065528.13831381,597.703918457031
8001,3665681.08004608,2065627.40124739,692.603759765625
8002,3665689.66965936,2065726.77270465,788.479553222656
8003,3665698.2638561,2065826.36633684,884.095581054688
8004,3665706.83482278,2065925.62863005,980.114807128906
8005,3665715.4142725,2066024.89013165,1076.85888671875
8006,3665723.96881644,2066124.15430997,1174.14868164062
8007,3665732.55688465,2066223.41509542,1271.85888671875
8008,3665741.15788524,2066322.89718932,1369.89965820312
8009,3665749.71283748,2066422.1615941,1468.20458984375
8010,3665758.30353814,2066521.53365626,1566.72424316406
8011,3665766.86710924,2066620.79734492,1665.42041015625
8012,3665775.44750916,2066720.05937492,1764.26330566406
8013,3665784.05364272,2066819.76394789,1829.70629882812
8014,3665792.63654119,2066919.13717955,1894.68334960938
8015,3665801.21734884,2067018.39943623,1962.60668945312
8016,3665809.79440047,2067117.88473657,2032.93505859375
8017,3665818.38382565,2067217.14627724,2104.95263671875
8018,3665826.94000353,2067316.41136123,2173.044921875
8019,3665835.5213543,2067415.67391967,2234.9775390625
8020,3665844.10284063,2067514.93655349,2299.59228515625
8021,3665852.66777194,2067614.20099661,2366.66967773438
8022,3665861.28347996,2067713.90538468,2436.00610351562
8023,3665869.85702883,2067813.16911188,2506.8955078125
8024,3665878.4307135,2067912.43291444,2579.44287109375
8025,3665886.99618918,2068011.69765926,2653.77563476562
8026,3665895.58071999,2068111.07179697,2729.74829101562
8027,3665904.16315689,2068210.33495872,2792.17236328125
8028,3665912.72904047,2068309.59992958,2854.1591796875
8029,3665921.31174873,2068408.86324199,2917.96166992188
8030,3665929.88013492,2068508.23941516,2983.03515625
8031,3665938.46311479,2068607.50287828,3050
8032,3665947.06349929,2068707.20975723,3118.73388671875
8033,3665955.66343884,2068806.47163761,3189.05151367188
8034,3665964.21345122,2068905.73879434,3260.2529296875
8035,3665972.79697448,2069005.00255899,3320.03393554688
8036,3665981.38063329,2069104.26639893,3375.51489257812
8037,3665989.94774097,2069203.53204778,3432.79760742188
8038,3665998.53167113,2069302.79603827,3491.19604492188
8039,3666007.12020302,2069402.28220879,3551.04541015625
8040,3666015.69606183,2069501.54721676,3612.32958984375
8041,3666024.3060194,2069601.25390976,3675.31274414062
8042,3666032.89272706,2069700.62925438,3739.90966796875
8043,3666041.46065146,2069799.89535525,3802.17041015625
8044,3666050.04539688,2069899.15979781,3863.74169921875
8045,3666058.61359312,2069998.42604911,3926.89453125
8046,3666067.20918702,2070097.8008283,3990.26953125
8047,3666075.76931312,2070197.06809682,4032.52099609375
8048,3666084.3757563,2070296.55321303,4074.70556640625
8049,3666092.94449674,2070395.81976536,4118.88623046875
8050,3666101.53005675,2070495.08465946,4165
8051,3666110.12246082,2070594.68278862,4212.98291015625
8052,3666118.7082927,2070693.94783334,4262.77197265625
8053,3666127.27757735,2070793.2146866,4314.3046875
8054,3666135.87425879,2070892.59006853,4367.51904296875
8055,3666144.43547426,2070991.85793883,4422.35498046875
8056,3666153.0218491,2071091.12328432,4478.7529296875
8057,3666161.58333677,2071190.39130489,4536.6533203125
8058,3666170.1972434,2071289.76525459,4596.0009765625
8059,3666178.7506625,2071389.03429211,4656.73974609375
8060,3666187.39047543,2071488.85087505,4718.81591796875
8061,3666195.96084861,2071588.11832996,4782.177734375
8062,3666204.54803842,2071687.38412678,4846.7744140625
8063,3666213.11034325,2071786.6525985,4912.55810546875
8064,3666221.70614458,2071885.91767896,4975.70361328125
8065,3666230.26872149,2071985.18630084,5038.9111328125
8066,3666238.85645411,2072084.45239809,5094.71533203125
8067,3666247.41930321,2072183.72117011,5120.85205078125
8068,3666256.00730729,2072282.98741753,5148.40771484375
8069,3666264.57876804,2072382.25547312,5177.4609375
8070,3666273.23052578,2072482.18299993,5208.27197265625
8071,3666281.79391997,2072581.45207266,5240.81103515625
8072,3666290.38246767,2072680.71862087,5275.044921875
8073,3666298.96281196,2072779.98611065,5309.919921875
8074,3666307.55387297,2072879.36386402,5343.61767578125
8075,3666316.11781155,2072978.63323694,5378.9638671875
8076,3666324.69022501,2073077.90181837,5415.92529296875
8077,3666333.27945143,2073177.16874188,5454.470703125
8078,3666341.86271818,2073276.54766222,5494.5654296875
8079,3666350.45221608,2073375.81473586,5536.1767578125
8080,3666359.05916219,2073475.52524004,5579.26953125
8081,3666367.64893209,2073574.79246403,5623.81103515625
8082,3666376.23274383,2073674.17168511,5669.76611328125
8083,3666384.81444747,2073773.4399256,5717.1015625
8084,3666393.38794927,2073872.70910747,5765.7822265625
8085,3666401.96158711,2073971.97836431,5815.77587890625
8086,3666410.56261829,2074071.35615288,5866.966796875
8087,3666419.11985358,2074170.62729248,5919.0625
8088,3666427.72724817,2074269.89330874,5972.3779296875
8089,3666436.29309278,2074369.16373183,6026.1474609375
8090,3666453.51370053,2074568.36334357,6136.62158203125
8091,3665558.04448452,2063035.58442402,5
8092,3665566.61854466,2063134.8438358,40
8093,3665575.16768838,2063234.10592483,5
8094,3665669.49997043,2064326.74348455,36.4005508422852
8095,3665678.09249343,2064426.00214573,75
8096,3665686.66010427,2064525.26348377,22.3606796264648
8097,3665712.41659315,2064823.5988602,10
8098,3665720.97639925,2064922.86136789,76.1577301025391
8099,3665729.55303832,2065022.12221702,110.113571166992
8100,3665738.14038166,2065121.49332374,190.065780639648
8101,3665746.71729197,2065220.75432403,281.513763427734
8102,3665755.26929351,2065320.01800089,376.430603027344
8103,3665763.85704442,2065419.38933451,472.784301757812
8104,3665772.44270972,2065518.64969443,568.000854492188
8105,3665781.03739702,2065618.35432777,664.548706054688
8106,3665789.63612544,2065717.83607116,761.987548828125
8107,3665798.2055031,2065817.09839205,860.014587402344
8108,3665806.76666917,2065916.36165537,958.44921875
8109,3665815.34466578,2066015.62326024,1057.17785644531
8110,3665823.92279794,2066114.88494059,1156.125
8111,3665832.48437163,2066214.14843029,1255.23901367188
8112,3665841.06277512,2066313.41026156,1354.4833984375
8113,3665849.64131416,2066412.67216829,1453.83117675781
8114,3665858.24557798,2066512.37661731,1553.2626953125
8115,3665866.81604238,2066611.63954217,1628.13537597656
8116,3665875.40555986,2066711.01185899,1689.03076171875
8117,3665883.9596033,2066810.27666856,1753.51794433594
8118,3665892.54716763,2066909.538086,1821.21520996094
8119,3665901.1181752,2067008.80131263,1891.51391601562
8120,3665909.69154408,2067108.17566528,1963.62548828125
8121,3665918.27116927,2067207.43817591,2033.00891113281
8122,3665926.85093,2067306.70076197,2094.3076171875
8123,3665935.41636149,2067406.07620793,2158.50073242188
8124,3665944.02810977,2067505.66949714,2225.33715820312
8125,3665952.61662335,2067604.93144287,2294.5859375
8126,3665961.1718915,2067704.19693123,2365.48608398438
8127,3665969.7523311,2067803.45989452,2438.1396484375
8128,3665978.32456131,2067902.72379996,2512.6728515625
8129,3665986.90972781,2068002.20901659,2588.92358398438
8130,3665995.49057468,2068101.47220611,2652.02270507812
8131,3666004.06544088,2068200.8473892,2713.5263671875
8132,3666012.64655921,2068300.11072948,2777.138671875
8133,3666021.27010591,2068399.81488456,2841.91845703125
8134,3666029.82646324,2068499.08097607,2908.69384765625
8135,3666038.41633319,2068598.34367594,2977.3310546875
8136,3666047.00022412,2068697.7183697,3047.63037109375
8137,3666055.56533351,2068796.98382044,3118.85400390625
8138,3666064.16007043,2068896.46885033,3181.7646484375
8139,3666072.72545203,2068995.73445179,3236.68017578125
8140,3666081.30765661,2069094.99839513,3293.341796875
8141,3666089.88999673,2069194.26241377,3351.48461914062
8142,3666098.45578592,2069293.52824103,3411.00073242188
8143,3666107.07012106,2069393.12296734,3471.87622070312
8144,3666115.63841418,2069492.4999978,3534.533203125
8145,3666124.22964047,2069591.76345119,3598.87817382812
8146,3666132.80431657,2069691.02871312,3662.03491210938
8147,3666141.37078583,2069790.29491692,3723.23779296875
8148,3666149.95630886,2069889.67051544,3786.0927734375
8149,3666158.52305018,2069988.93686976,3849.44799804688
8150,3666167.10661204,2070088.20156606,3900.54174804688
8151,3666175.70088509,2070187.57652398,3941.60180664062
8152,3666184.26803414,2070286.84310399,3984.7490234375
8153,3666192.89430668,2070386.54877226,4029.91650390625
8154,3666201.44504453,2070485.81723613,4077.03637695312
8155,3666210.04596879,2070585.08057576,4126.0419921875
8156,3666218.62200351,2070684.34659028,4176.8681640625
8157,3666227.18983261,2070783.61354652,4229.447265625
8158,3666235.76613901,2070882.87971138,4283.71630859375
8159,3666244.33424003,2070982.14681792,4339.611328125
8160,3666252.91915916,2071081.41226657,4397.06982421875
8161,3666261.50868599,2071180.89989788,4456.0322265625
8162,3666270.12784448,2071280.60711279,4516.439453125
8163,3666278.71317139,2071379.8727874,4578.23388671875
8164,3666287.28418959,2071479.25132411,4641.3603515625
8165,3666295.88646893,2071578.51541612,4705.76513671875
8166,3666304.43884146,2071677.7847821,4771.396484375
8167,3666313.02471125,2071777.05075731,4835.14453125
8168,3666321.6046144,2071876.42872837,4898.12451171875
8169,3666330.19075564,2071975.6948539,4962.3203125
8170,3666338.7731694,2072075.18402982,4998.01220703125
8171,3666347.36792204,2072174.44943929,5024.65185546875
8172,3666355.96118716,2072274.04895402,5052.53369140625
8173,3666364.54787181,2072373.31538033,5082.13525390625
8174,3666373.12635267,2072472.58274813,5113.521484375
8175,3666381.69663008,2072571.85105738,5146.6591796875
8176,3666390.29430075,2072671.22789741,5181.515625
8177,3666398.86485009,2072770.49635684,5215.5771484375
8178,3666407.45221316,2072869.76315857,5249.880859375
8179,3666416.01469557,2072969.03263442,5285.85400390625
8180,3666424.61290964,2073068.40977507,5323.46240234375
8181,3666433.18400283,2073167.67853469,5362.671875
8182,3666441.82480805,2073267.49658171,5403.44775390625
8183,3666450.38783547,2073366.76635809,5445.7548828125
